time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/loss
25,-1203.4375,1038,200.0,6,6400,-0.00773153705522418,2461.99130859375,0.0,0.3,-4.4345855712890625e-05,0.0003,0.0025953818,240,-2.3656249761581423,1165.3914794921875
26,-1193.939393939394,1042,200.0,6,6656,-0.0132459212327376,2605.6723754882814,0.0,0.3,-1.895427703857422e-05,0.0003,0.0077392682,250,-2.3244903922080993,1468.1226806640625
27,-1177.9411764705883,1043,200.0,6,6912,-0.005400329013355076,2281.948114013672,0.0,0.3,-6.198883056640625e-05,0.0003,0.0049257325,260,-2.2917399048805236,1211.5169677734375
28,-1178.5714285714287,1041,200.0,6,7168,-0.00878600578289479,3574.4455078125,0.0,0.3,-3.6597251892089844e-05,0.0003,0.008005731,270,-2.2413216710090635,1444.9024658203125
29,-1172.162162162162,1040,200.0,7,7424,-0.007059232192113995,2561.5003173828127,0.0,0.3,-2.7060508728027344e-05,0.0003,0.008707729,280,-2.17063912153244,1222.014892578125
30,-1158.9473684210527,1042,200.0,7,7680,-0.006952173402532935,1776.7577392578125,0.0,0.3,-7.092952728271484e-05,0.0003,0.00535307,290,-2.1034030675888062,789.8435668945312
31,-1150.0,1042,200.0,7,7936,-0.014345951261930168,1395.4833984375,0.00078125,0.3,-2.8371810913085938e-05,0.0003,0.010220764,300,-2.0189773082733153,762.155029296875
32,-1140.75,1042,200.0,7,8192,-0.01228620163165033,2303.5555419921875,0.005859375,0.3,-8.702278137207031e-06,0.0003,0.012555225,310,-1.9675257205963135,1090.7845458984375
33,-1102.6190476190477,1043,200.0,8,8448,-0.009060755418613554,1459.180438232422,0.0,0.3,-3.4809112548828125e-05,0.0003,0.013387661,320,-1.954359418153763,679.071533203125
34,-1095.8139534883721,1043,200.0,8,8704,-0.02361088856123388,2149.3352111816407,0.086328125,0.3,-2.944469451904297e-05,0.0003,0.032001756,330,-1.7722723305225372,1069.7685546875
35,-1093.1818181818182,1042,200.0,8,8960,0.0009122406598180532,2281.7849243164064,0.0,0.3,-2.0742416381835938e-05,0.0003,0.0034405445,340,-1.7291339814662934,1170.1611328125
36,-1081.9565217391305,1042,200.0,8,9216,-0.008231021068058907,1667.289599609375,0.0,0.3,-1.430511474609375e-06,0.0003,0.006052774,350,-1.682358455657959,787.522705078125
37,-1074.2553191489362,1042,200.0,9,9472,-0.006734693190082908,1152.9423553466797,0.0,0.3,-1.9431114196777344e-05,0.0003,0.00585602,360,-1.4921880543231965,563.888916015625
38,-1067.7083333333333,1040,200.0,9,9728,-0.0049170636921189725,1950.5734924316407,0.0,0.3,-1.0848045349121094e-05,0.0003,0.0046468023,370,-1.3649776041507722,1035.271240234375
39,-1064.6938775510205,1039,200.0,9,9984,-0.002608461701311171,750.5803985595703,0.0,0.3,3.159046173095703e-06,0.0003,0.0019484034,380,-1.298462724685669,340.86395263671875
40,-1046.078431372549,1039,200.0,9,10240,-0.0029609869583509863,1387.4903686523437,0.0,0.3,-4.5299530029296875e-06,0.0003,0.0009127101,390,-1.2825351715087892,677.1549682617188
1,-430.0,1400,200.0,0,256,-0.006153102405369282,1206.0767791748046,0.01640625,0.3,-4.0531158447265625e-06,0.0003,0.01286633,400,-1.3675372898578644,514.9888305664062
2,-420.0,1142,200.0,0,512,-0.004085464938543737,1574.8856689453125,0.0,0.3,0.0001309514045715332,0.0003,0.00047078915,10,-2.5647863388061523,876.6448974609375
3,-473.3333333333333,1095,200.0,0,768,-0.002900516311638057,1350.7149047851562,0.0,0.3,0.00787496566772461,0.0003,0.00033857278,20,-2.5642372488975527,613.5470581054688
4,-544.0,1070,200.0,0,1024,-0.004422820033505559,612.2015228271484,0.0,0.3,-0.0046732425689697266,0.0003,0.00078333425,30,-2.5628406405448914,299.3141174316406
5,-456.6666666666667,1068,200.0,1,1280,-0.00243018155451864,1260.061962890625,0.0,0.3,-0.00038933753967285156,0.0003,0.00035234378,40,-2.5615764617919923,562.8563232421875
6,-487.14285714285717,1065,200.0,1,1536,-0.012627369328401982,2176.6538696289062,0.0,0.3,0.00033152103424072266,0.0003,0.0033421402,50,-2.559824299812317,1230.3756103515625
7,-483.75,1064,200.0,1,1792,9.109021630138159e-05,1181.558856201172,0.0,0.3,0.0011059045791625977,0.0003,0.0013937249,60,-2.553082013130188,681.5119018554688
8,-526.0,1058,200.0,1,2048,-0.0033126268535852432,1225.3905670166016,0.0,0.3,0.007902443408966064,0.0003,0.000453247,70,-2.5522281765937804,607.9525756835938
9,-535.4545454545455,1056,200.0,2,2304,-0.0014858685666695238,1355.4675415039062,0.0,0.3,0.0014129877090454102,0.0003,0.00014881766,80,-2.553006136417389,737.8505249023438
10,-531.6666666666666,1057,200.0,2,2560,-0.003523909253999591,815.8175201416016,0.0,0.3,0.0019450783729553223,0.0003,0.00029723602,90,-2.5534560084342957,421.80743408203125
11,-521.4285714285714,1057,200.0,2,2816,-0.005992469727061689,664.0092224121094,0.0,0.3,0.0001944899559020996,0.0003,0.0006371436,100,-2.5480815768241882,283.7638244628906
12,-533.3333333333334,1059,200.0,2,3072,-0.004690201766788959,1231.931982421875,0.0,0.3,0.0010402798652648926,0.0003,0.0008342159,110,-2.5492841958999635,437.9269714355469
13,-531.875,1057,200.0,3,3328,-0.0038211531238630412,782.8275268554687,0.0,0.3,0.00025838613510131836,0.0003,0.0008176428,120,-2.545935595035553,375.9300231933594
14,-521.1764705882352,1057,200.0,3,3584,-0.0067963045556098224,503.433056640625,0.0,0.3,-0.0004781484603881836,0.0003,0.0015280009,130,-2.5385364294052124,200.5454559326172
15,-498.94736842105266,1056,200.0,3,3840,-0.009635761007666587,910.796420288086,0.0,0.3,0.0015773177146911621,0.0003,0.005365366,140,-2.533787488937378,322.6507263183594
16,-504.0,1057,200.0,3,4096,-0.005708374828100204,542.9312454223633,0.0,0.3,0.014682412147521973,0.0003,0.0021921943,150,-2.5232386231422423,309.2945251464844
17,-500.95238095238096,1059,200.0,4,4352,-0.005838943365961313,581.9287170410156,0.0,0.3,0.059146761894226074,0.0003,0.0016480754,160,-2.5094746232032774,234.24246215820312
18,-495.6521739130435,1055,200.0,4,4608,-0.004810089059174061,370.83211517333984,0.0,0.3,0.00246274471282959,0.0003,0.0012805448,170,-2.4972277760505674,198.45184326171875
19,-491.25,1055,200.0,4,4864,-0.005844095372594893,313.5022903442383,0.0,0.3,0.0014652013778686523,0.0003,0.0020991634,180,-2.496553099155426,164.83384704589844
20,-494.8,1056,200.0,4,5120,-0.009204449784010648,368.28554382324216,0.0,0.3,6.473064422607422e-05,0.0003,0.0039540543,190,-2.4757907152175904,233.00364685058594
21,-481.53846153846155,1059,200.0,5,5376,-0.00477188874501735,436.8705596923828,0.0,0.3,0.000316619873046875,0.0003,0.0020185343,200,-2.4585864663124086,189.71817016601562
22,-465.35714285714283,1061,200.0,5,5632,-0.015723418071866037,918.0198211669922,0.017578125,0.3,-8.022785186767578e-05,0.0003,0.02530816,210,-2.434371864795685,400.7799072265625
23,-456.8965517241379,1058,200.0,5,5888,-0.018000908684916793,783.4050720214843,0.109765625,0.3,-1.4543533325195312e-05,0.0003,0.033086285,220,-2.36506530046463,275.9405212402344
24,-445.6666666666667,1058,200.0,5,6144,-0.005267547629773617,914.3051132202148,0.030859375,0.3,4.45246696472168e-05,0.0003,0.015687939,230,-2.3773410081863404,198.2624969482422
25,-436.25,1060,200.0,6,6400,-0.01643172586336732,1689.5830993652344,0.0390625,0.3,0.000517725944519043,0.0003,0.014548138,240,-2.312259590625763,853.7310180664062
26,-434.54545454545456,1062,200.0,6,6656,7.066003745421767e-05,191.72247772216798,0.0,0.3,0.01810544729232788,0.0003,0.00023974781,250,-2.264843988418579,111.05416870117188
27,-426.47058823529414,1061,200.0,6,6912,-0.0016688607167452574,194.37023391723633,0.0,0.3,0.004528164863586426,0.0003,0.00034221332,260,-2.2529332041740417,89.42662811279297
28,-419.42857142857144,1062,200.0,6,7168,-0.008007792476564645,975.7347381591796,0.004296875,0.3,0.0007994771003723145,0.0003,0.004484648,270,-2.27031831741333,384.5587158203125
29,-404.86486486486484,1061,200.0,6,7424,-0.00020778055768460034,687.5740234375,0.0,0.3,0.01896083354949951,0.0003,0.000629826,280,-2.2940517902374267,331.57354736328125
30,-403.6842105263158,1063,200.0,7,7680,-0.002136495406739414,1392.6054443359376,0.0,0.3,0.1115342378616333,0.0003,0.0004312275,290,-2.302849841117859,748.0700073242188
31,-397.6923076923077,1063,200.0,7,7936,-0.0008299151668325067,826.6703399658203,0.0,0.3,0.009831368923187256,0.0003,0.00022274279,300,-2.274854099750519,282.9241027832031
32,-399.75,1064,200.0,7,8192,-0.000587654346600175,318.2288536071777,0.0,0.3,-0.11689698696136475,0.0003,0.00012593181,310,-2.289359724521637,114.1083984375
33,-405.95238095238096,1065,200.0,7,8448,-0.0015666838735342026,475.70421905517577,0.0,0.3,0.012354135513305664,0.0003,0.00014100852,320,-2.3010093927383424,221.4534149169922
34,-406.9767441860465,1065,200.0,8,8704,-0.002237725583836436,452.7389801025391,0.0,0.3,-0.05419766902923584,0.0003,0.00015565054,330,-2.3118524074554445,193.04368591308594
35,-407.04545454545456,1064,200.0,8,8960,-0.0016956073930487036,354.782405090332,0.0,0.3,0.004676878452301025,0.0003,0.00018962286,340,-2.2827566027641297,213.73416137695312
36,-402.39130434782606,1064,200.0,8,9216,-0.004218447091989219,190.43649520874024,0.0,0.3,-7.545948028564453e-05,0.0003,0.00069325324,350,-2.2798696160316467,109.83516693115234
37,-403.40425531914894,1065,200.0,8,9472,-0.012369728251360356,779.3604431152344,0.0390625,0.3,0.000802159309387207,0.0003,0.014763791,360,-2.2711677312850953,314.9228820800781
38,-406.25,1067,200.0,9,9728,6.620914209634065e-05,463.2825729370117,0.0,0.3,-0.0009948015213012695,0.0003,0.00078927656,370,-2.263515520095825,177.44715881347656
39,-407.14285714285717,1067,200.0,9,9984,-0.001739882049150765,277.80167999267576,0.0,0.3,0.001976907253265381,0.0003,0.0001690262,380,-2.227535367012024,112.6724853515625
40,-408.62745098039215,1067,200.0,9,10240,-0.002168976387474686,207.20675888061524,0.0,0.3,0.03879588842391968,0.0003,0.0003794995,390,-2.204832065105438,78.91082763671875
1,-320.0,1462,200.0,0,256,-0.001329636899754405,331.57950286865236,0.0,0.3,-0.004168272018432617,0.0003,0.00036100298,400,-2.214678871631622,175.54937744140625
2,-425.0,1230,200.0,0,512,-0.007893150486052037,984.4741363525391,0.1078125,0.3,-1.33514404296875e-05,0.0003,0.031018287,410,-1.4160561263561249,662.6309204101562
3,-373.3333333333333,1175,200.0,0,768,-0.00497771124355495,327.0800834655762,0.0,0.3,5.0067901611328125e-06,0.0003,0.0016611295,420,-1.2828969299793243,148.88475036621094
4,-388.0,1145,200.0,0,1024,-0.007078499486669898,1113.094534301758,0.004296875,0.3,-1.3113021850585938e-06,0.0003,0.0056200307,430,-1.2852539479732514,571.0819702148438
5,-361.6666666666667,1123,200.0,1,1280,-0.013163224468007684,891.598292541504,0.015234375,0.3,-1.5854835510253906e-05,0.0003,0.014779218,440,-1.306220144033432,418.4934387207031
6,-392.85714285714283,1109,200.0,1,1536,-0.006808530585840344,1037.3564361572267,0.010546875,0.3,-1.3113021850585938e-05,0.0003,0.0074558207,450,-1.206936502456665,434.5592041015625
7,-432.5,1110,200.0,1,1792,0.0003778565442189574,690.0438385009766,0.0,0.3,-4.291534423828125e-06,0.0003,0.0010754655,460,-1.2861823439598083,386.93292236328125
8,-426.0,1107,200.0,1,2048,-0.016769583383575083,936.6453552246094,0.080078125,0.3,5.662441253662109e-06,0.0003,0.053756922,470,-1.1046314150094987,466.7899475097656
9,-429.09090909090907,1105,200.0,2,2304,0.007317042816430331,453.7635131835938,0.068359375,0.3,-3.409385681152344e-05,0.0003,0.019309256,480,-1.1069759905338288,238.4066925048828
10,-435.8333333333333,1109,200.0,2,2560,-0.001639867783524096,130.72796363830565,0.0,0.3,-2.467632293701172e-05,0.0003,0.0004518833,490,-1.157555103302002,69.7402572631836
11,-442.14285714285717,1107,200.0,2,2816,-0.006716257892549038,303.8372657775879,0.001171875,0.3,1.7881393432617188e-07,0.0003,0.0023327803,500,-1.0781404197216033,129.91824340820312
12,-446.0,1105,200.0,2,3072,-0.00479074027389288,196.2285499572754,0.0,0.3,-8.106231689453125e-06,0.0003,0.0018509694,510,-1.0043238967657089,97.60680389404297
13,-443.75,1102,200.0,3,3328,-0.0014355644350871443,254.44274826049804,0.0,0.3,-3.62396240234375e-05,0.0003,0.00023523904,520,-1.0045105874538423,96.17988586425781
14,-451.7647058823529,1097,200.0,3,3584,-0.0027110044611617923,379.09386291503904,0.0,0.3,-1.0371208190917969e-05,0.0003,0.0004504125,530,-0.9626855373382568,187.81890869140625
15,-441.05263157894734,1096,200.0,3,3840,-0.008484609471634031,990.683253479004,0.0328125,0.3,5.662441253662109e-06,0.0003,0.017721936,540,-1.0722170740365982,646.1085815429688
16,-455.5,1094,200.0,3,4096,-0.001009784371126443,282.2031280517578,0.0,0.3,-7.152557373046875e-06,0.0003,0.00124231,550,-1.1491449296474456,129.34417724609375
17,-455.23809523809524,1096,200.0,3,4352,-0.0021417662501335144,427.6484939575195,0.0,0.3,-2.014636993408203e-05,0.0003,0.0010415835,560,-1.0869361400604247,217.14035034179688
18,-440.4347826086956,1095,200.0,4,4608,-0.0032812283374369145,56.28561725616455,0.00078125,0.3,-4.839897155761719e-05,0.0003,0.00094383187,570,-1.0198760271072387,26.264644622802734
19,-436.25,1095,200.0,4,4864,-0.005776109895668924,330.8092811584473,0.046484375,0.3,-2.7418136596679688e-06,0.0003,0.027743477,580,-0.9636364609003067,154.0575714111328
20,-439.2,1094,200.0,4,5120,-0.00779639482498169,797.9067199707031,0.02421875,0.3,-1.0251998901367188e-05,0.0003,0.008967052,590,-0.9696863293647766,312.667236328125
21,-438.46153846153845,1091,200.0,4,5376,0.00229297976475209,133.20352325439453,0.002734375,0.3,5.781650543212891e-06,0.0003,0.00948291,600,-0.841668501496315,75.42024993896484
22,-423.2142857142857,1090,200.0,5,5632,-0.006917096814140678,1101.3515838623048,0.025390625,0.3,2.9802322387695312e-06,0.0003,0.011782226,610,-0.7035624653100967,347.4828796386719
23,-425.86206896551727,1088,200.0,5,5888,-0.001081026252359152,801.7301177978516,0.0,0.3,-5.245208740234375e-06,0.0003,0.0013144822,620,-0.6443900525569916,439.59967041015625
24,-423.6666666666667,1087,200.0,5,6144,-0.0011973435059189797,124.42470169067383,0.0,0.3,9.298324584960938e-06,0.0003,0.0009453972,630,-0.7111075192689895,58.84312438964844
25,-433.75,1085,200.0,5,6400,-0.0004013140220195055,224.323885345459,0.0,0.3,-4.2557716369628906e-05,0.0003,0.00014071679,640,-0.7225768327713012,127.94425201416016
26,-427.57575757575756,1084,200.0,6,6656,-0.0005084774107672274,533.1254501342773,0.0,0.3,-1.823902130126953e-05,0.0003,0.00020315219,650,-0.7548278421163559,324.789306640625
27,-427.94117647058823,1083,200.0,6,6912,-0.0026153967482969165,780.4517272949219,0.00625,0.3,-1.2755393981933594e-05,0.0003,0.007701212,660,-0.6161370128393173,546.1510009765625
28,-424.0,1084,200.0,6,7168,-0.00203899135813117,1009.408447265625,0.019140625,0.3,1.6093254089355469e-06,0.0003,0.014175399,670,-0.544618920981884,522.8007202148438
29,-419.18918918918916,1083,200.0,6,7424,-0.0035535309929400683,170.90906257629393,0.0,0.3,-1.7881393432617188e-06,0.0003,0.0025840746,680,-0.3783325791358948,104.34742736816406
30,-418.94736842105266,1083,200.0,7,7680,-0.0012514319038018583,1051.0979125976562,0.000390625,0.3,2.205371856689453e-06,0.0003,0.000735037,690,-0.33046344220638274,443.0316467285156
31,-421.02564102564105,1081,200.0,7,7936,-0.001141570694744587,63.4327507019043,0.0,0.3,1.2218952178955078e-05,0.0003,0.00036641583,700,-0.3032456815242767,29.42344093322754
32,-423.75,1081,200.0,7,8192,-0.0007218132959678769,422.86934967041014,0.0,0.3,-1.1682510375976562e-05,0.0003,7.314817e-05,710,-0.29806776344776154,231.3136749267578
33,-428.3333333333333,1081,200.0,7,8448,-0.00043309361208230255,534.9205718994141,0.0,0.3,4.887580871582031e-06,0.0003,1.9991305e-05,720,-0.26755090802907944,288.6700744628906
34,-427.6744186046512,1081,200.0,8,8704,-0.0006268718687351793,62.32393321990967,0.0,0.3,1.537799835205078e-05,0.0003,6.921729e-05,730,-0.2612162590026855,26.503671646118164
35,-428.6363636363636,1080,200.0,8,8960,-0.0007057650247588754,110.73005104064941,0.0,0.3,5.245208740234375e-06,0.0003,9.740726e-05,740,-0.26390643417835236,66.19619750976562
36,-430.8695652173913,1078,200.0,8,9216,0.00010847123339772225,212.08994216918944,0.0,0.3,1.704692840576172e-05,0.0003,5.1422976e-06,750,-0.26774365454912186,87.86327362060547
37,-431.9148936170213,1078,200.0,8,9472,-0.0007114936364814639,207.74354553222656,0.0,0.3,-8.821487426757812e-06,0.0003,0.00011112448,760,-0.254556779563427,72.24978637695312
38,-427.2916666666667,1078,200.0,9,9728,-0.0007689401274546981,117.85041160583496,0.0,0.3,-8.702278137207031e-06,0.0003,0.00012991787,770,-0.24169630706310272,54.54183578491211
39,-426.734693877551,1078,200.0,9,9984,-0.0009250244591385126,920.6946670532227,0.0,0.3,6.616115570068359e-06,0.0003,6.528641e-05,780,-0.24545433968305588,556.8034057617188
40,-429.2156862745098,1078,200.0,9,10240,-0.001536607020534575,135.38898391723632,0.0,0.3,-7.271766662597656e-06,0.0003,0.00023915479,790,-0.24702631011605264,51.99088668823242
1,-340.0,1453,200.0,0,256,-6.144465878605842e-05,187.36834716796875,0.0,0.3,-7.271766662597656e-06,0.0003,6.6915527e-06,800,-0.27279236167669296,90.90494537353516
2,-350.0,1217,200.0,0,512,-0.0026558585930615665,81.25679397583008,0.0,0.3,-0.008754372596740723,0.0003,0.0006562853,410,-2.205912101268768,39.894649505615234
3,-400.0,1154,200.0,0,768,-0.0013978843577206134,149.50775413513185,0.0,0.3,0.0002707839012145996,0.0003,0.00046447502,420,-2.211802971363068,73.96912384033203
4,-354.0,1139,200.0,0,1024,-0.003731846483424306,878.4584335327148,0.0,0.3,0.0025458335876464844,0.0003,0.0017637392,430,-2.216362679004669,233.484619140625
5,-371.6666666666667,1134,200.0,1,1280,-0.0019443974597379565,310.1534133911133,0.0,0.3,0.05103421211242676,0.0003,0.00031695305,440,-2.1907357573509216,129.4874725341797
6,-368.57142857142856,1114,200.0,1,1536,-0.005102362739853561,224.8931983947754,0.0,0.3,-0.0019524097442626953,0.0003,0.0006471649,450,-2.2042701840400696,118.24614715576172
7,-378.75,1098,200.0,1,1792,-0.0025735791074112057,71.62551155090333,0.0,0.3,0.07034027576446533,0.0003,0.00093401317,460,-2.2194501042366026,33.93498611450195
8,-405.0,1094,200.0,1,2048,-0.004832362523302436,241.2594093322754,0.0,0.3,0.00010162591934204102,0.0003,0.0015125908,470,-2.1349333047866823,122.9945068359375
9,-404.54545454545456,1088,200.0,2,2304,-0.0026182280271314085,440.92619171142576,0.0,0.3,-6.401538848876953e-05,0.0003,0.0004141687,480,-2.1191059589385985,200.53013610839844
10,-400.0,1087,200.0,2,2560,-0.0041150253033265475,145.07709197998048,0.0,0.3,0.005376696586608887,0.0003,0.00097430334,490,-2.103192698955536,83.64832305908203
11,-414.2857142857143,1088,200.0,2,2816,-0.005808324879035353,51.204959106445315,0.0,0.3,0.08809107542037964,0.0003,0.0033792001,500,-2.166750407218933,25.250934600830078
12,-396.0,1087,200.0,2,3072,-0.0008461036020889878,403.9176483154297,0.0,0.3,0.00020384788513183594,0.0003,0.0008740921,510,-2.1878101110458372,184.3175811767578
13,-401.25,1083,200.0,3,3328,-0.0012935891514644026,744.7265632629394,0.0,0.3,0.011072874069213867,0.0003,0.00026070513,520,-2.2361225843429566,505.6164245605469
14,-398.8235294117647,1085,200.0,3,3584,-0.0016066393814980983,246.61150817871095,0.0,0.3,-0.010755538940429688,0.0003,0.0002876306,530,-2.2296886920928953,131.99781799316406
15,-381.57894736842104,1084,200.0,3,3840,-0.0011073643574491144,716.8102478027344,0.0,0.3,0.1146497130393982,0.0003,0.00022015697,540,-2.2236674308776854,295.3533630371094
16,-387.0,1083,200.0,3,4096,-0.001411166344769299,86.35074653625489,0.0,0.3,-0.37932920455932617,0.0003,0.0003661234,550,-2.200971448421478,27.85128402709961
17,-388.0952380952381,1083,200.0,4,4352,-0.0034410971449688075,202.29915237426758,0.0,0.3,-0.006874561309814453,0.0003,0.00067110034,560,-2.208837020397186,95.28923797607422
18,-396.5217391304348,1082,200.0,4,4608,-0.0034094810020178557,239.43099060058594,0.0,0.3,-0.0011695623397827148,0.0003,0.0007204269,570,-2.2280827283859255,91.09396362304688
19,-397.9166666666667,1078,200.0,4,4864,-0.0034699976444244386,325.49942474365236,0.0,0.3,-7.033348083496094e-05,0.0003,0.00068303966,580,-2.2557823181152346,182.70062255859375
20,-395.6,1075,200.0,4,5120,-0.0030005344189703463,122.39717178344726,0.0,0.3,-3.7789344787597656e-05,0.0003,0.0007518956,590,-2.1831928730010985,74.33304595947266
21,-397.6923076923077,1074,200.0,5,5376,-0.007305452134460211,46.38895835876465,0.0078125,0.3,0.038863182067871094,0.0003,0.008440128,600,-2.249049699306488,21.917760848999023
22,-400.0,1073,200.0,5,5632,0.0005129560828208924,275.2103042602539,0.0,0.3,-1.33514404296875e-05,0.0003,0.0008110469,610,-2.232165789604187,111.54228210449219
23,-398.62068965517244,1071,200.0,5,5888,-0.007722204178571701,121.05308952331544,0.0,0.3,0.14135044813156128,0.0003,0.003113626,620,-2.2518008947372437,50.17851638793945
24,-392.3333333333333,1074,200.0,5,6144,-0.00916575596202165,126.40063171386718,0.000390625,0.3,1.710653305053711e-05,0.0003,0.008269472,630,-2.2839197516441345,58.71329879760742
25,-383.125,1076,200.0,5,6400,-0.00364118420984596,719.2566963195801,0.0,0.3,0.03067713975906372,0.0003,0.0029612146,640,-2.398463797569275,116.53104400634766
26,-382.42424242424244,1078,200.0,6,6656,-0.002331551432143897,834.2634208679199,0.0,0.3,-0.008100271224975586,0.0003,0.00069411355,650,-2.3667409420013428,442.0927429199219
27,-385.29411764705884,1079,200.0,6,6912,-0.00792738541495055,115.05693397521972,0.0,0.3,0.025160670280456543,0.0003,0.0044318186,660,-2.3251493692398073,80.3548812866211
28,-384.2857142857143,1081,200.0,6,7168,-0.0036075934884138407,142.90628051757812,0.0,0.3,0.40620702505111694,0.0003,0.0020876706,670,-2.312681555747986,60.46895980834961
29,-383.5135135135135,1083,200.0,6,7424,-0.002059026900678873,296.30034255981445,0.0,0.3,0.2376587986946106,0.0003,0.0007303627,680,-2.317091429233551,96.03538513183594
30,-383.94736842105266,1080,200.0,7,7680,-0.009250999335199595,97.0680414199829,0.0,0.3,-1.4717729091644287,0.0003,0.0058610435,690,-2.335450804233551,31.937246322631836
31,-383.84615384615387,1082,200.0,7,7936,-0.0008402943145483732,76.2063720703125,0.0,0.3,0.15596932172775269,0.0003,0.0020932958,700,-2.3041436076164246,37.38252258300781
