time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate
14,200.0,3584,-4298.235294117647,655,5,0.0,23427.7109375,4.126341e-05,130,4.380941390991211e-05,0.3,-0.0011208532843738795,46283.9134765625,-2.5622880816459657,0.0003
15,200.0,3840,-4293.1578947368425,658,5,0.0,21090.279296875,6.805733e-05,140,1.329183578491211e-05,0.3,-0.0014252834022045135,42462.915625,-2.561666929721832,0.0003
16,200.0,4096,-4281.0,658,6,0.0,18261.431640625,6.905687e-05,150,-2.6941299438476562e-05,0.3,-0.0014064867980778217,36270.57587890625,-2.561432111263275,0.0003
17,200.0,4352,-4270.952380952381,657,6,0.0,22462.798828125,6.0992315e-05,160,-1.1324882507324219e-05,0.3,-0.001054682140238583,43263.7330078125,-2.5604896426200865,0.0003
18,200.0,4608,-4251.739130434783,654,7,0.0,25296.619140625,7.69333e-05,170,-1.2516975402832031e-05,0.3,-0.0013193883933126926,49112.15234375,-2.5597077012062073,0.0003
19,200.0,4864,-4254.166666666667,640,7,0.0,17503.904296875,0.00011266768,180,-2.491474151611328e-05,0.3,-0.001758383761625737,35519.4431640625,-2.5590723514556886,0.0003
20,200.0,5120,-4226.4,638,8,0.0,23867.6171875,0.000101966085,190,-2.3365020751953125e-05,0.3,-0.0016824882477521896,43960.3337890625,-2.5582462549209595,0.0003
21,200.0,5376,-4200.7692307692305,635,8,0.0,15929.53125,9.3526905e-05,200,-9.298324584960938e-06,0.3,-0.001376034738495946,30975.754296875,-2.5567293047904966,0.0003
22,200.0,5632,-4228.928571428572,636,8,0.0,20960.125,9.5137395e-05,210,-3.8623809814453125e-05,0.3,-0.0016616706736385823,42559.3943359375,-2.556162416934967,0.0003
23,200.0,5888,-4251.724137931034,638,9,0.0,26056.484375,6.339955e-05,220,-4.410743713378906e-06,0.3,-0.0013280926272273065,54142.3693359375,-2.554819619655609,0.0003
24,200.0,6144,-4230.333333333333,639,9,0.0,22637.96484375,8.1247184e-05,230,1.3709068298339844e-05,0.3,-0.0014652867102995515,48059.51484375,-2.5533463954925537,0.0003
25,200.0,6400,-4208.75,641,9,0.0,15539.51171875,0.00010213163,240,-1.9669532775878906e-05,0.3,-0.0016657934756949544,30067.46875,-2.55228773355484,0.0003
26,200.0,6656,-4190.606060606061,643,10,0.0,18009.259765625,0.00024165958,250,-1.1920928955078125e-06,0.3,-0.0026244032895192506,38616.6119140625,-2.5483788728713987,0.0003
27,200.0,6912,-4175.882352941177,645,10,0.0,19328.9453125,0.00028676703,260,-2.2411346435546875e-05,0.3,-0.0034103419864550235,36331.13427734375,-2.5474751949310304,0.0003
28,200.0,7168,-4171.714285714285,647,11,0.0,17362.158203125,0.00017350749,270,8.940696716308594e-07,0.3,-0.0022557764314115047,33291.39130859375,-2.5409095883369446,0.0003
29,200.0,7424,-4164.324324324324,647,11,0.0,25744.2109375,0.00017984281,280,-1.704692840576172e-05,0.3,-0.0022264102241024374,50473.903125,-2.5410492062568664,0.0003
30,200.0,7680,-4153.684210526316,646,11,0.0,17999.29296875,0.00014008861,290,4.172325134277344e-07,0.3,-0.0018979347543790937,31837.29267578125,-2.5373844265937806,0.0003
31,200.0,7936,-4141.794871794872,647,12,0.0,12374.958984375,0.00017201714,300,-6.67572021484375e-06,0.3,-0.001670827134512365,26802.047265625,-2.5358300685882567,0.0003
32,200.0,8192,-4126.0,647,12,0.0,19956.0625,0.00035456684,310,-1.2755393981933594e-05,0.3,-0.0037159641506150365,38758.971875,-2.5335914373397825,0.0003
33,200.0,8448,-4092.1428571428573,649,13,0.0,12386.826171875,0.00042550638,320,-1.2159347534179688e-05,0.3,-0.0033591271378099917,24393.16123046875,-2.5312283873558044,0.0003
34,200.0,8704,-4083.2558139534885,650,13,0.0,14449.3369140625,0.00060542184,330,-9.775161743164062e-06,0.3,-0.0049923088168725375,30131.07587890625,-2.5216619968414307,0.0003
35,200.0,8960,-4078.6363636363635,651,13,0.0,20487.712890625,0.00062419055,340,-1.9073486328125e-06,0.3,-0.004286594502627849,40168.14140625,-2.5044962048530577,0.0003
36,200.0,9216,-4051.7391304347825,652,14,0.0,14276.2392578125,0.00056681363,350,-1.1563301086425781e-05,0.3,-0.004839575896039605,27102.6955078125,-2.5032833576202393,0.0003
37,200.0,9472,-4039.148936170213,651,14,0.0,13760.6103515625,0.000626717,360,-1.8835067749023438e-05,0.3,-0.0037560191238299014,27854.187109375,-2.4924644470214843,0.0003
38,200.0,9728,-4021.875,652,14,0.0,16894.255859375,0.00041265367,370,-4.76837158203125e-06,0.3,-0.0027169046923518183,32881.06337890625,-2.4870442152023315,0.0003
39,200.0,9984,-4007.9591836734694,651,15,0.0,12963.3701171875,0.0007089728,380,-6.794929504394531e-06,0.3,-0.00461949243908748,24348.8595703125,-2.462637424468994,0.0003
40,200.0,10240,-3983.921568627451,651,15,0.0,21581.2734375,0.00031336094,390,-5.602836608886719e-06,0.3,-0.0026883124141022564,41882.6884765625,-2.4591538190841673,0.0003
1,200.0,256,-430.0,696,0,0.0,7255.021484375,0.00064268475,400,-9.775161743164062e-06,0.3,-0.003304185881279409,14623.053466796875,-2.457779061794281,0.0003
2,200.0,512,-435.0,645,0,0.01640625,101.1846694946289,0.008094969,410,5.364418029785156e-06,0.3,-0.013560913247056305,218.41982955932616,-2.377278447151184,0.0003
3,200.0,768,-273.3333333333333,623,1,0.000390625,110.28701782226562,0.004620212,420,5.185604095458984e-06,0.3,-0.005492830509319901,241.88813323974608,-2.4509610533714294,0.0003
4,200.0,1024,-294.0,630,1,0.0,1041.872802734375,0.00066660857,430,0.00014030933380126953,0.3,-2.9216334223747253e-05,2583.524938964844,-2.449043643474579,0.0003
5,200.0,1280,-345.0,613,2,0.0,127.23291015625,0.0011864251,440,0.00013184547424316406,0.3,-0.0051747110672295095,244.7942123413086,-2.4551238775253297,0.0003
6,200.0,1536,-364.2857142857143,610,2,0.0,324.7977600097656,0.0016526657,450,-7.510185241699219e-06,0.3,-0.004399555432610214,617.0091278076172,-2.452194082736969,0.0003
7,200.0,1792,-388.75,612,2,0.0,203.53070068359375,0.0017976959,460,0.00016164779663085938,0.3,-0.004656238830648363,349.20603637695314,-2.376166832447052,0.0003
8,200.0,2048,-377.0,611,3,0.0,168.3282928466797,0.002598533,470,2.5153160095214844e-05,0.3,-0.006301162135787308,381.6602127075195,-2.357330524921417,0.0003
9,200.0,2304,-360.0,599,3,0.0015625,304.4071044921875,0.0056500523,480,4.309415817260742e-05,0.3,-0.00752883953973651,1009.4203002929687,-2.3874259114265444,0.0003
10,200.0,2560,-346.6666666666667,592,4,0.000390625,371.7622985839844,0.0052447906,490,0.00425267219543457,0.3,-0.00787648167461157,928.5399719238281,-2.3624417781829834,0.0003
11,200.0,2816,-325.7142857142857,591,4,0.0,753.5060424804688,0.00012908806,500,0.009954690933227539,0.3,-0.0002586343442089856,1918.0489562988282,-2.3844658493995667,0.0003
12,200.0,3072,-335.3333333333333,587,5,0.0,89.57307434082031,0.00050658756,510,0.12126553058624268,0.3,-0.002253485762048513,300.4178756713867,-2.3826930284500123,0.0003
13,200.0,3328,-339.375,587,5,0.0,141.22830200195312,0.0015761119,520,0.18199044466018677,0.3,-0.004088366543874145,311.08994445800784,-2.389562153816223,0.0003
14,200.0,3584,-331.1764705882353,587,6,0.0,15.018640518188477,0.0019052611,530,-1.7801687717437744,0.3,-0.0016115434234961867,76.64959363937378,-2.3855271458625795,0.0003
15,200.0,3840,-328.94736842105266,593,6,0.025390625,818.0838623046875,0.010409669,540,0.001899421215057373,0.3,-0.013198349438607693,1652.3670959472656,-2.3824987530708315,0.0003
16,200.0,4096,-339.5,596,6,0.0,157.15731811523438,0.002752619,550,0.005624175071716309,0.3,-0.0059049940202385185,288.48755645751953,-2.370985436439514,0.0003
17,200.0,4352,-343.8095238095238,600,7,0.0,210.74684143066406,0.0043385597,560,5.066394805908203e-06,0.3,-0.004963966668583453,452.63362579345704,-2.322709155082703,0.0003
18,200.0,4608,-344.3478260869565,605,7,0.001953125,178.22796630859375,0.0078506,570,0.006384611129760742,0.3,-0.005265018297359347,298.23453826904296,-2.2825055003166197,0.0003
19,200.0,4864,-341.6666666666667,607,8,0.025,329.7148132324219,0.016857369,580,-0.0001895427703857422,0.3,-0.010056893643923103,530.3184116363525,-2.2329281330108643,0.0003
20,200.0,5120,-344.0,607,8,0.0703125,649.2266235351562,0.0318219,590,0.0004410743713378906,0.3,-0.021734333620406686,1116.6307800292968,-2.2507103085517883,0.0003
21,200.0,5376,-353.84615384615387,608,8,0.0,169.9082794189453,0.0022922403,600,0.014643251895904541,0.3,-0.0017112112953327596,326.29587326049807,-2.1840274810791014,0.0003
22,200.0,5632,-351.42857142857144,608,9,0.0,179.676025390625,0.0047480315,610,0.06467342376708984,0.3,-0.005911474674940109,400.8606948852539,-2.1801970481872557,0.0003
23,200.0,5888,-360.0,607,9,0.01171875,348.38067626953125,0.015712494,620,-0.008304595947265625,0.3,-0.011352108418941497,1057.6244201660156,-2.1422210931777954,0.0003
24,200.0,6144,-353.6666666666667,607,10,0.0,142.67384338378906,0.008801857,630,0.003113090991973877,0.3,-0.004419306619092822,342.49453887939455,-2.0182397246360777,0.0003
25,200.0,6400,-359.0625,607,10,0.012109375,449.6529846191406,0.01186855,640,0.004832327365875244,0.3,-0.011561465822160244,990.5617248535157,-1.953184312582016,0.0003
26,200.0,6656,-355.1515151515151,607,10,0.0,456.29595947265625,0.003746689,650,0.06891763210296631,0.3,-0.0037674190243706107,1047.9687225341797,-1.9415147423744201,0.0003
27,200.0,6912,-356.1764705882353,607,11,0.0,228.43197631835938,0.0006399413,660,0.10355305671691895,0.3,-0.0019131819251924753,774.9551071166992,-1.979765373468399,0.0003
28,200.0,7168,-352.2857142857143,607,11,0.0,39.912200927734375,0.0027107394,670,0.14191710948944092,0.3,-0.003845259710215032,121.21655616760253,-1.7683215737342834,0.0003
29,200.0,7424,-348.9189189189189,607,12,0.0,841.2282104492188,0.0009993657,680,0.07799029350280762,0.3,-0.003788000158965588,1433.3948547363282,-1.8469431042671203,0.0003
30,200.0,7680,-350.5263157894737,607,12,0.0,79.71609497070312,0.002348932,690,0.13121891021728516,0.3,-0.006254614447243512,146.1732147216797,-1.8460943043231963,0.0003
31,200.0,7936,-353.0769230769231,606,13,0.001171875,138.6614990234375,0.012646006,700,-1.4967224597930908,0.3,-0.01482637207955122,458.153857421875,-2.0554059624671934,0.0003
32,200.0,8192,-355.75,605,13,0.0,104.12740325927734,0.0026170984,710,-0.2760103940963745,0.3,-0.00046447138302028177,350.3272621154785,-1.9312945365905763,0.0003
33,200.0,8448,-359.2857142857143,603,13,0.03046875,612.6320190429688,0.012284849,720,-0.00023639202117919922,0.3,-0.019861102965660394,1099.607406616211,-2.062444067001343,0.0003
34,200.0,8704,-357.6744186046512,603,14,0.0671875,549.6509399414062,0.01896812,730,0.0008599162101745605,0.3,-0.010633320966735482,1104.9019561767577,-2.0270933747291564,0.0003
35,200.0,8960,-347.95454545454544,604,14,0.0,352.604736328125,0.002710684,740,0.2776169180870056,0.3,-0.005728073907084763,820.9574310302735,-2.0799331068992615,0.0003
36,200.0,9216,-344.5652173913044,605,15,0.005078125,732.9774780273438,0.007293226,750,0.1253376603126526,0.3,-0.00900452381465584,1431.0054931640625,-2.186470794677734,0.0003
37,200.0,9472,-344.6808510638298,605,15,0.0,109.61579132080078,0.0040956186,760,0.06876713037490845,0.3,-0.006763190263882279,222.99050750732422,-2.0570521116256715,0.0003
38,200.0,9728,-341.875,605,16,0.027734375,21.748619079589844,0.025900517,770,-0.3553241491317749,0.3,-0.013321441086009144,56.214599418640134,-1.8980602145195007,0.0003
39,200.0,9984,-343.0612244897959,606,16,0.0046875,378.1103820800781,0.009127818,780,0.2050359845161438,0.3,-2.712709829211235e-06,936.5568756103515,-1.9606212198734283,0.0003
40,200.0,10240,-341.5686274509804,606,16,0.054296875,234.3726348876953,0.02666336,790,0.0008322000503540039,0.3,-0.009789695776998997,878.9296966552735,-1.950713574886322,0.0003
1,200.0,256,-2840.0,825,0,0.0,100.73002624511719,0.0053436686,800,0.08717244863510132,0.3,-0.005505325435660779,224.29008102416992,-1.9970954060554504,0.0003
2,200.0,512,-2860.0,716,0,0.0,11400.3095703125,0.000711486,410,-6.556510925292969e-06,0.3,-0.0033139790408313274,22930.991015625,-2.4554001331329345,0.0003
3,200.0,768,-2843.3333333333335,681,1,0.0,9851.525390625,0.0014361213,420,-7.152557373046875e-07,0.3,-0.006525924243032932,18202.455419921876,-2.447215473651886,0.0003
4,200.0,1024,-2872.0,663,1,0.0,8321.2939453125,0.0012913996,430,-7.748603820800781e-06,0.3,-0.0046857390087097885,18025.7787109375,-2.4359419465065004,0.0003
5,200.0,1280,-2885.0,656,1,0.0,10022.3837890625,0.0013985892,440,-1.3113021850585938e-06,0.3,-0.004604483279399574,18989.55751953125,-2.4055805563926698,0.0003
6,200.0,1536,-2888.5714285714284,652,2,0.0,8178.7001953125,0.0009697224,450,-4.887580871582031e-06,0.3,-0.003378366678953171,17759.523828125,-2.388495588302612,0.0003
7,200.0,1792,-2807.5,651,2,0.0,11481.306640625,0.0010505887,460,-6.556510925292969e-06,0.3,-0.0040991689427755775,20261.70732421875,-2.368219566345215,0.0003
8,200.0,2048,-2788.0,650,3,0.0,6413.7734375,0.001541375,470,-6.198883056640625e-06,0.3,-0.0036839003674685954,12913.90908203125,-2.347793161869049,0.0003
9,200.0,2304,-2748.181818181818,647,3,0.0,9694.169921875,0.00049533905,480,-7.152557373046875e-06,0.3,-0.003144833771511912,19546.7220703125,-2.3254759550094604,0.0003
10,200.0,2560,-2687.5,646,3,0.0,4829.99560546875,0.0013970728,490,-4.76837158203125e-06,0.3,-0.004226225148886442,9136.9166015625,-2.3301488041877745,0.0003
11,200.0,2816,-2622.1428571428573,643,4,0.0,4811.66162109375,0.0033385477,500,-5.960464477539062e-07,0.3,-0.008034127741120755,11077.58056640625,-2.285596561431885,0.0003
12,200.0,3072,-2636.6666666666665,641,4,0.0,9180.5068359375,0.001795684,510,-5.602836608886719e-06,0.3,-0.005477827019058168,17710.741796875,-2.263595199584961,0.0003
13,200.0,3328,-2624.375,640,5,0.0,8021.2021484375,0.001454284,520,6.556510925292969e-07,0.3,-0.005282212654128671,16968.358544921874,-2.2171269059181213,0.0003
14,200.0,3584,-2623.529411764706,637,5,0.0,7301.21435546875,0.0038270953,530,1.8477439880371094e-06,0.3,-0.008070947928354144,15645.4302734375,-2.1739342331886293,0.0003
15,200.0,3840,-2530.0,636,6,0.0,4903.78564453125,0.0026448753,540,-2.86102294921875e-06,0.3,-0.005231766728684306,11307.130859375,-2.1324261665344237,0.0003
16,200.0,4096,-2510.0,635,6,0.0,3514.7861328125,0.0046001207,550,-4.887580871582031e-06,0.3,-0.006779054249636829,6769.553515625,-2.094721794128418,0.0003
17,200.0,4352,-2500.4761904761904,635,6,0.0,5364.25634765625,0.0023728693,560,1.6689300537109375e-06,0.3,-0.004268387844786048,10655.793115234375,-2.089982879161835,0.0003
18,200.0,4608,-2369.5652173913045,634,7,0.0,3642.462890625,0.005735224,570,-1.1920928955078125e-06,0.3,-0.007376548508182168,7327.309423828125,-2.0430734634399412,0.0003
19,200.0,4864,-2354.5833333333335,633,7,0.0,779.7537231445312,0.009237767,580,-5.602836608886719e-06,0.3,-0.00832897201180458,1930.3000610351562,-1.96026069521904,0.0003
20,200.0,5120,-2298.8,633,8,0.000390625,4926.2314453125,0.010841484,590,-7.987022399902344e-06,0.3,-0.015104287792928517,9137.871020507813,-1.8758516013622284,0.0003
21,200.0,5376,-2243.846153846154,632,8,0.1796875,784.3468017578125,0.047681745,600,-2.0265579223632812e-06,0.3,-0.03394121192395687,1944.561505126953,-1.6490353107452393,0.0003
22,200.0,5632,-2152.8571428571427,631,8,0.01015625,1484.03173828125,0.0051017352,610,-1.5497207641601562e-06,0.3,-0.013703311467543245,2685.3276123046876,-1.545243352651596,0.0003
23,200.0,5888,-2109.310344827586,632,9,0.021484375,875.7839965820312,0.024636067,620,-9.5367431640625e-07,0.3,-0.017383349733427166,1564.18134765625,-1.4572868704795838,0.0003
24,200.0,6144,-2085.0,628,9,0.0015625,2923.0986328125,0.0060769552,630,-3.933906555175781e-06,0.3,-0.007509436155669391,4993.0828857421875,-1.292999839782715,0.0003
25,200.0,6400,-1999.6875,628,10,0.025,176.35165405273438,0.011123662,640,7.092952728271484e-06,0.3,-0.009256416303105652,397.7018768310547,-1.1970830976963043,0.0003
26,200.0,6656,-1953.939393939394,629,10,0.007421875,1418.3704833984375,0.026726358,650,-1.7881393432617188e-06,0.3,-0.013411106076091528,2613.9815185546877,-1.0544281542301177,0.0003
27,200.0,6912,-1916.4705882352941,630,10,0.128125,1625.2958984375,0.030447962,660,-9.059906005859375e-06,0.3,-0.01128915511071682,2623.64267578125,-0.8739199310541153,0.0003
28,200.0,7168,-1873.142857142857,631,11,0.0078125,57.35726547241211,0.0033229613,670,-1.5735626220703125e-05,0.3,-0.008044646633788944,141.06890563964845,-0.8318449556827545,0.0003
29,200.0,7424,-1792.7027027027027,631,11,0.028515625,412.7989196777344,0.017345902,680,-4.76837158203125e-07,0.3,-0.0119955126196146,762.2952407836914,-0.7100011318922043,0.0003
30,200.0,7680,-1757.6315789473683,631,12,0.001953125,424.0547790527344,0.0019669998,690,-3.5762786865234375e-06,0.3,-0.002383309602737427,936.6799713134766,-0.5924554377794266,0.0003
31,200.0,7936,-1737.179487179487,632,12,0.005859375,501.6690368652344,0.002412767,700,-1.2755393981933594e-05,0.3,-0.008514529187232256,783.2598815917969,-0.5645763576030731,0.0003
32,200.0,8192,-1703.75,633,12,0.00234375,681.953125,0.0032675676,710,-5.0067901611328125e-06,0.3,-0.005898779176641255,1131.0566802978515,-0.5655079036951065,0.0003
33,200.0,8448,-1646.4285714285713,634,13,0.003125,527.6873779296875,0.0010227745,720,2.5033950805664062e-06,0.3,-0.004295985447242856,876.6003387451171,-0.4656675189733505,0.0003
