time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate
28,200.0,7168,-494.0,638,11,0.0,395.289794921875,0.00084289396,270,1.0132789611816406e-06,0.3,-0.0027669542585499586,975.938021850586,-2.5006637930870057,0.0003
29,200.0,7424,-487.8378378378378,638,11,0.027734375,730.7789306640625,0.012952464,280,9.399652481079102e-05,0.3,-0.013107788702473044,1651.3062561035156,-2.4916159391403196,0.0003
30,200.0,7680,-490.2631578947368,638,12,0.0,591.4281616210938,0.0054895245,290,0.0010495781898498535,0.3,-0.007339954725466669,1530.6780578613282,-2.4621334195137026,0.0003
31,200.0,7936,-485.38461538461536,637,12,0.0,254.6851806640625,0.0027446682,300,0.06439036130905151,0.3,-0.002805774286389351,490.76281280517577,-2.450024139881134,0.0003
32,200.0,8192,-486.0,636,12,0.0,445.35723876953125,0.0029171924,310,-0.017678141593933105,0.3,-0.004955325066111982,807.8694763183594,-2.4440547108650206,0.0003
33,200.0,8448,-485.7142857142857,635,13,0.0,299.389404296875,0.00083928136,320,-7.390975952148438e-05,0.3,-0.00028419208247214555,553.3312301635742,-2.3956249833106993,0.0003
34,200.0,8704,-486.04651162790697,634,13,0.0,424.4937438964844,0.0060548265,330,3.355741500854492e-05,0.3,-0.011849839403294028,1190.4673217773438,-2.4197801113128663,0.0003
35,200.0,8960,-492.04545454545456,633,14,0.0,650.3652954101562,0.002140963,340,1.4901161193847656e-05,0.3,-0.0014778675977140665,1495.9411010742188,-2.441113770008087,0.0003
36,200.0,9216,-484.5652173913044,633,14,0.008984375,689.764892578125,0.009519558,350,1.055002212524414e-05,0.3,-0.0199753352208063,1304.402035522461,-2.4451629638671877,0.0003
37,200.0,9472,-484.8936170212766,632,14,0.005078125,779.0578002929688,0.010370605,360,-2.944469451904297e-05,0.3,-0.011055608955211937,1138.5221588134766,-2.4758424878120424,0.0003
38,200.0,9728,-481.0416666666667,631,15,0.00625,1207.8663330078125,0.011547003,370,1.9729137420654297e-05,0.3,-0.012576704006642103,2228.0614013671875,-2.4833162784576417,0.0003
39,200.0,9984,-484.48979591836735,631,15,0.0,341.0693359375,0.0036987355,380,-1.1920928955078125e-06,0.3,-0.0028878468787297607,896.1724334716797,-2.436199688911438,0.0003
40,200.0,10240,-479.01960784313724,630,16,0.0,1224.382568359375,0.009068736,390,9.649991989135742e-05,0.3,-0.013057372113689781,2360.053057861328,-2.4128724336624146,0.0003
1,200.0,256,-181.0,798,0,0.0265625,884.4666137695312,0.025402691,400,3.069639205932617e-05,0.3,-0.021458647167310118,2035.950537109375,-2.384444773197174,0.0003
2,200.0,512,-197.5,731,0,0.0,1183.643310546875,0.0006322409,10,0.0027582645416259766,0.3,-0.005740412580780685,2030.828857421875,-2.5647339940071108,0.0003
3,200.0,768,-282.3333333333333,706,1,0.0,568.7054443359375,0.0006335168,20,0.02722477912902832,0.3,-0.003884901385754347,1308.90341796875,-2.563500726222992,0.0003
4,200.0,1024,-399.2,697,1,0.0,702.8624267578125,0.00049280305,30,0.0003631114959716797,0.3,-0.0026352340122684837,1415.537646484375,-2.562170076370239,0.0003
5,200.0,1280,-371.8333333333333,698,1,0.0,734.9630126953125,0.00042908546,40,0.0068128108978271484,0.3,-0.0031151136150583624,1461.0641357421875,-2.560867893695831,0.0003
6,200.0,1536,-417.57142857142856,697,2,0.0,1181.98046875,0.0010554858,50,0.0024861693382263184,0.3,-0.005401079263538122,2253.542761230469,-2.558199203014374,0.0003
7,200.0,1792,-414.0,697,2,0.0,820.24853515625,0.0006506855,60,0.003244936466217041,0.3,-0.0028932202607393266,1663.1313842773438,-2.5553730368614196,0.0003
8,200.0,2048,-468.2,694,2,0.0,835.8960571289062,0.00055360654,70,0.00527191162109375,0.3,-0.0038247431395575402,1778.4171264648437,-2.55302095413208,0.0003
9,200.0,2304,-477.72727272727275,695,3,0.0,532.8154907226562,0.0005454351,80,-0.0008156299591064453,0.3,-0.0028014594689011576,1135.2725769042968,-2.5573650717735292,0.0003
10,200.0,2560,-490.0833333333333,694,3,0.0,428.5815124511719,0.00023862557,90,0.010117411613464355,0.3,-0.002001996827311814,789.2350677490234,-2.557651126384735,0.0003
11,200.0,2816,-507.92857142857144,592,4,0.0,433.0898132324219,0.00035657315,100,0.00040137767791748047,0.3,-0.002913708845153451,975.5878540039063,-2.5580332040786744,0.0003
12,200.0,3072,-529.8666666666667,525,5,0.0,634.7662963867188,0.00041938177,110,0.0012121796607971191,0.3,-0.002918895334005356,1548.0374328613282,-2.5558258295059204,0.0003
13,200.0,3328,-542.0625,477,6,0.0,716.68896484375,0.00012534182,120,-0.00036847591400146484,0.3,-0.0009490600205026567,1281.5837829589843,-2.5562294483184815,0.0003
14,200.0,3584,-513.4117647058823,411,8,0.0,971.4852294921875,0.0007184113,130,0.0002161860466003418,0.3,-0.003927330207079649,1538.7852172851562,-2.5553554773330687,0.0003
15,200.0,3840,-516.6842105263158,380,10,0.0,615.826904296875,0.0008161629,140,0.0009067058563232422,0.3,-0.004361755726858973,1249.4132385253906,-2.553278386592865,0.0003
16,200.0,4096,-514.95,358,11,0.076171875,1142.6612548828125,0.043030526,150,0.00025475025177001953,0.3,-0.03623906257562339,2198.923260498047,-2.52889723777771,0.0003
17,200.0,4352,-501.0,348,12,0.0,415.8261413574219,0.008119054,160,0.002204418182373047,0.3,0.006402506248559803,918.5605285644531,-2.453381097316742,0.0003
18,200.0,4608,-487.69565217391306,338,13,0.0,604.9730834960938,0.0019993526,170,0.027826309204101562,0.3,-0.007470651832409203,1269.2553985595703,-2.44203667640686,0.0003
19,200.0,4864,-478.9166666666667,328,14,0.0,616.65234375,0.0008794132,180,0.07743304967880249,0.3,-0.0029280159156769513,1307.5151947021484,-2.4508312821388243,0.0003
20,200.0,5120,-478.52,322,15,0.0,550.0826416015625,0.0014746408,190,0.22800147533416748,0.3,-0.006627510744147002,955.0216796875,-2.4493644714355467,0.0003
21,200.0,5376,-480.2307692307692,316,16,0.0,536.1067504882812,0.0005965617,200,-0.03981673717498779,0.3,-0.0009246529079973698,1013.3155914306641,-2.47454891204834,0.0003
22,200.0,5632,-483.14285714285717,310,18,0.0,790.6907348632812,0.0010648386,210,0.00926119089126587,0.3,-0.005055362777784467,1595.1609741210937,-2.488366413116455,0.0003
23,200.0,5888,-482.2758620689655,305,19,0.0,288.3634948730469,0.0017238858,220,0.011205494403839111,0.3,-0.006250252015888691,560.8260787963867,-2.4912866592407226,0.0003
24,200.0,6144,-484.76666666666665,301,20,0.0,378.78033447265625,0.00081621297,230,9.41157341003418e-05,0.3,-0.0017504546325653792,1091.2939575195312,-2.489931786060333,0.0003
25,200.0,6400,-466.71875,297,21,0.0,264.6960754394531,0.00078667444,240,-0.009308338165283203,0.3,-0.004059454798698426,513.5805465698243,-2.495426869392395,0.0003
26,200.0,6656,-465.6666666666667,293,22,0.0,821.6084594726562,0.007489872,250,0.0008017420768737793,0.3,-0.013796306028962136,2090.5598022460936,-2.488543391227722,0.0003
27,200.0,6912,-466.3235294117647,289,23,0.0,759.4305419921875,0.003566746,260,0.000999748706817627,0.3,-0.007630517613142729,1191.7122802734375,-2.4773764491081236,0.0003
28,200.0,7168,-456.9428571428571,286,25,0.0,791.4061889648438,0.0012237236,270,0.017056703567504883,0.3,-0.003211375279352069,1455.5311096191406,-2.4555609822273254,0.0003
29,200.0,7424,-448.2162162162162,284,26,0.0,180.122802734375,0.0014003692,280,0.06750714778900146,0.3,-0.004096177080646158,411.03067169189455,-2.452205765247345,0.0003
30,200.0,7680,-443.5263157894737,281,27,0.0,427.5585632324219,0.0007383614,290,0.011878669261932373,0.3,-0.0026890658773481846,1321.00478515625,-2.4496038913726808,0.0003
31,200.0,7936,-447.9230769230769,279,28,0.0,627.0409545898438,0.00029937061,300,0.3057100772857666,0.3,-0.001877416094066575,920.2385803222656,-2.452562987804413,0.0003
32,200.0,8192,-450.85,277,29,0.0,378.9909362792969,0.00037814234,310,0.09257417917251587,0.3,-0.0024460459826514125,883.8705535888672,-2.455168831348419,0.0003
33,200.0,8448,-443.1190476190476,273,30,0.0,213.09027099609375,0.0026290617,320,0.13252508640289307,0.3,-0.008145972702186555,444.56919250488284,-2.45655415058136,0.0003
34,200.0,8704,-444.72093023255815,271,32,0.0,434.35894775390625,0.0010189211,330,0.008360862731933594,0.3,-0.0037948612356558443,1314.9261779785156,-2.451309156417847,0.0003
35,200.0,8960,-446.90909090909093,268,33,0.0,382.71246337890625,0.001738115,340,0.024154603481292725,0.3,-0.0055049296352081,760.2959075927735,-2.4366589069366453,0.0003
36,200.0,9216,-447.6521739130435,265,34,0.0,271.24639892578125,0.0010922991,350,-0.05163991451263428,0.3,-0.001987092802301049,753.4201385498047,-2.425584304332733,0.0003
37,200.0,9472,-451.7659574468085,263,35,0.0,282.37921142578125,0.0033576444,360,-0.0029517412185668945,0.3,-0.006613064557313919,558.9544250488282,-2.408194661140442,0.0003
38,200.0,9728,-442.5833333333333,262,37,0.0,393.9715576171875,0.002535177,370,0.0010881423950195312,0.3,-0.005069770710542798,754.2910949707032,-2.3942253589630127,0.0003
39,200.0,9984,-444.0204081632653,261,38,0.0,436.0478515625,0.00016519963,380,0.10064327716827393,0.3,-0.00014023049734532834,1474.9925231933594,-2.3778143763542174,0.0003
40,200.0,10240,-437.45098039215685,261,39,0.0,304.7060852050781,7.252069e-05,390,0.14195793867111206,0.3,-0.0005145850125700235,886.9142303466797,-2.37816036939621,0.0003
1,200.0,256,-420.0,213,1,0.0,430.56005859375,0.0003920819,400,0.3295908570289612,0.3,-0.0008024118607863784,787.878759765625,-2.372808265686035,0.0003
2,200.0,512,-345.0,214,2,0.0,98.71173095703125,0.0051286444,410,0.011482059955596924,0.3,-0.010531546967104077,219.25984649658204,-2.376647746562958,0.0003
3,200.0,768,-196.66666666666666,219,3,0.09296875,296.86456298828125,0.0354177,420,1.8477439880371094e-05,0.3,-0.017947509558871387,927.7941009521485,-2.387183153629303,0.0003
4,200.0,1024,-172.0,216,4,0.0,1117.6881103515625,0.008488285,430,0.0028417110443115234,0.3,0.0027167346561327577,3700.0384155273437,-2.27792831659317,0.0003
5,200.0,1280,-183.33333333333334,220,5,0.0,78.66307067871094,0.001157115,440,0.0006232261657714844,0.3,-0.004092011833563447,137.09371643066407,-2.298787009716034,0.0003
6,200.0,1536,-230.0,223,6,0.0671875,629.1765747070312,0.034627236,450,0.0005954504013061523,0.3,-0.011904786142986267,1022.8310699462891,-2.398429107666016,0.0003
7,200.0,1792,-198.75,227,7,0.0,1129.30908203125,0.000809388,460,0.21593427658081055,0.3,-0.0028907562023960053,1863.3031433105468,-2.3975362181663513,0.0003
8,200.0,2048,-199.0,228,8,0.0,524.8165893554688,2.653338e-05,470,0.16617918014526367,0.3,-2.5923782959580422e-05,1022.924365234375,-2.4247429609298705,0.0003
9,200.0,2304,-200.0,227,10,0.0,311.59246826171875,3.2340176e-05,480,0.07777398824691772,0.3,-0.0004757712595164776,1061.3975402832032,-2.4136995315551757,0.0003
10,200.0,2560,-228.33333333333334,227,11,0.0,388.51727294921875,4.719221e-05,490,0.014263272285461426,0.3,-0.0008034683298319579,937.8339965820312,-2.4088656187057493,0.0003
11,200.0,2816,-227.14285714285714,227,12,0.0,327.1590270996094,0.00019514654,500,0.32946157455444336,0.3,-0.0014770910143852233,718.6753631591797,-2.407323181629181,0.0003
12,200.0,3072,-239.33333333333334,226,13,0.0,377.8359069824219,8.021435e-05,510,0.2974752187728882,0.3,-0.0006093256175518036,792.437548828125,-2.3353744745254517,0.0003
13,200.0,3328,-225.625,227,14,0.0,142.02438354492188,0.00024327892,520,0.0028259754180908203,0.3,-0.0014871935243718326,295.6528076171875,-2.4553561329841616,0.0003
14,200.0,3584,-224.7058823529412,227,15,0.0,589.41162109375,0.00067230663,530,0.18491077423095703,0.3,-0.003008807171136141,1564.5259643554687,-2.3608633041381837,0.0003
15,200.0,3840,-250.52631578947367,228,16,0.0,360.9547424316406,0.0005221765,540,0.03096240758895874,0.3,-0.0025481435586698353,842.0389465332031,-2.4515169978141786,0.0003
16,200.0,4096,-261.5,228,17,0.0,196.7471160888672,0.0006657324,550,0.08586210012435913,0.3,-0.0019913339987397195,387.97398376464844,-2.349727487564087,0.0003
17,200.0,4352,-270.0,228,19,0.0,108.10910034179688,0.00030074175,560,0.109677255153656,0.3,-0.0014774089213460684,236.0091178894043,-2.3450223445892333,0.0003
18,200.0,4608,-278.2608695652174,228,20,0.0,575.7551879882812,0.0025456706,570,0.013100802898406982,0.3,-0.007396506669465452,1046.3479400634765,-2.4160484671592712,0.0003
19,200.0,4864,-272.9166666666667,229,21,0.0,88.58792877197266,0.0019719778,580,-0.14013886451721191,0.3,-0.006527723127510399,215.14419555664062,-2.278665745258331,0.0003
20,200.0,5120,-271.6,229,22,0.034765625,896.6725463867188,0.025517426,590,0.010568022727966309,0.3,-0.02387667787261307,1944.0677185058594,-2.3398462533950806,0.0003
21,200.0,5376,-276.9230769230769,229,23,0.011328125,600.6837768554688,0.0077677276,600,-0.0019835233688354492,0.3,-0.008403682871721685,1022.0584259033203,-2.2851657271385193,0.0003
22,200.0,5632,-283.92857142857144,229,24,0.0,79.86802673339844,0.0021331238,610,-0.03181779384613037,0.3,-0.004622892057523131,217.32056579589843,-2.2982903361320495,0.0003
23,200.0,5888,-293.44827586206895,229,25,0.0015625,49.81767654418945,0.004631913,620,0.011100292205810547,0.3,-0.009109240444377064,140.73736076354982,-2.2946347117424013,0.0003
24,200.0,6144,-301.3333333333333,230,26,0.0,124.8942642211914,0.0023812759,630,0.003618001937866211,0.3,-0.0035471465555019675,349.88647918701173,-2.3938676953315734,0.0003
25,200.0,6400,-295.625,230,27,0.0,130.94813537597656,0.002113112,640,-0.019206643104553223,0.3,-0.007343120779842139,293.42273712158203,-2.338656210899353,0.0003
26,200.0,6656,-299.09090909090907,232,28,0.0,1092.23779296875,0.0010951881,650,9.000301361083984e-05,0.3,-0.003098595328629017,1669.1961547851563,-2.355151855945587,0.0003
27,200.0,6912,-301.1764705882353,235,29,0.0,80.4283218383789,0.002470017,660,1.6629695892333984e-05,0.3,-0.0064912771340459585,174.77662353515626,-2.3998717069625854,0.0003
28,200.0,7168,-290.2857142857143,235,30,0.02265625,59.913604736328125,0.018140804,670,0.004727959632873535,0.3,-0.019056202261708677,131.89704551696778,-2.3426515221595765,0.0003
29,200.0,7424,-300.5405405405405,235,31,0.0,1409.73974609375,0.0039432207,680,0.00790935754776001,0.3,-0.0014220880111679435,1818.5310424804688,-2.3226786732673643,0.0003
30,200.0,7680,-298.94736842105266,235,32,0.0,269.6580810546875,0.00060831034,690,0.02696174383163452,0.3,-0.001963903452269733,529.6215057373047,-2.3420133709907534,0.0003
31,200.0,7936,-295.64102564102564,235,33,0.00078125,592.904296875,0.0042677633,700,0.013675868511199951,0.3,-0.007140441425144672,869.9184326171875,-2.328605031967163,0.0003
32,200.0,8192,-292.25,235,34,0.0,326.01800537109375,0.0034579646,710,0.0169486403465271,0.3,-0.005420525325462222,928.2962692260742,-2.3142516016960144,0.0003
33,200.0,8448,-294.2857142857143,234,36,0.008203125,347.1551208496094,0.013147958,720,0.017407536506652832,0.3,-0.00938181709498167,1181.147250366211,-2.318833076953888,0.0003
34,200.0,8704,-293.25581395348837,234,37,0.00078125,169.47479248046875,0.00386348,730,0.010857224464416504,0.3,-0.007552558626048267,534.4961933135986,-2.2821153879165648,0.0003
35,200.0,8960,-291.3636363636364,234,38,0.0015625,783.868408203125,0.0017979988,740,-0.004604220390319824,0.3,-0.0030330102541483938,1270.0586029052733,-2.3363208413124084,0.0003
36,200.0,9216,-299.7826086956522,234,39,0.0,272.3276062011719,0.0024802147,750,0.016440749168395996,0.3,-0.005242580035701394,756.8022033691407,-2.2390695452690124,0.0003
37,200.0,9472,-296.8085106382979,233,40,0.0,120.69203186035156,0.0011302063,760,0.059366583824157715,0.3,-0.0026913831708952783,259.7415405273438,-2.2704164147377015,0.0003
38,200.0,9728,-296.4583333333333,233,41,0.0,441.6986999511719,0.00055369525,770,0.09426867961883545,0.3,-0.002542230661492795,746.492529296875,-2.22651743888855,0.0003
39,200.0,9984,-297.14285714285717,233,42,0.0,503.4515380859375,0.0005046923,780,0.06749165058135986,0.3,-0.0020725234877318143,1038.2427154541015,-2.266805899143219,0.0003
40,200.0,10240,-300.7843137254902,232,44,0.0,318.2257080078125,0.00037537632,790,0.20102089643478394,0.3,-0.0004631627816706896,1065.9654846191406,-2.2660048842430114,0.0003
1,200.0,256,-167.0,227,1,0.0,92.63770294189453,0.0012833201,800,0.2656295895576477,0.3,-0.0037881812313571572,239.56138458251954,-2.2542262196540834,0.0003
2,200.0,512,-307.0,230,2,0.0,297.7737121582031,0.0020935226,410,0.37732815742492676,0.3,-0.0036393933929502963,598.6070861816406,-2.3946606040000917,0.0003
3,200.0,768,-357.6666666666667,228,3,0.00078125,93.51248168945312,0.0042899805,420,0.22454124689102173,0.3,-0.007831921521574258,212.5230842590332,-2.3963013887405396,0.0003
4,200.0,1024,-371.4,229,4,0.0,95.42615509033203,0.0049761683,430,0.013568103313446045,0.3,-0.00880993576720357,213.11126556396485,-2.3900970578193665,0.0003
5,200.0,1280,-320.3333333333333,227,5,0.000390625,607.670654296875,0.007276444,440,0.003674626350402832,0.3,-0.011746569711249322,1185.4184600830079,-2.409055495262146,0.0003
6,200.0,1536,-328.57142857142856,225,6,0.0,654.4035034179688,0.0012666604,450,0.08115339279174805,0.3,0.0015412140171974897,1396.4545593261719,-2.3854747891426085,0.0003
7,200.0,1792,-344.375,226,7,0.0,759.5879516601562,0.00091342116,460,-0.07523906230926514,0.3,-0.00241889338940382,1169.285208129883,-2.394970786571503,0.0003
8,200.0,2048,-302.6,227,9,0.0,323.4071044921875,0.0005988956,470,0.3320532441139221,0.3,-0.002133615221828222,679.424656677246,-2.3933558344841,0.0003
9,200.0,2304,-273.90909090909093,226,10,0.0,875.5585327148438,0.001107363,480,-0.03008270263671875,0.3,-0.001811150531284511,1739.9746948242187,-2.3844953656196592,0.0003
10,200.0,2560,-271.0,225,11,0.0,843.8168334960938,0.001670013,490,0.23444032669067383,0.3,-0.004854281945154071,1670.7761657714843,-2.3959648966789246,0.0003
11,200.0,2816,-273.7142857142857,224,12,0.0,569.553955078125,0.0016761057,500,-0.009818315505981445,0.3,-0.005430598417297006,1157.12236328125,-2.4038694739341735,0.0003
12,200.0,3072,-256.26666666666665,225,13,0.0,387.53826904296875,0.0014279298,510,-0.04043865203857422,0.3,-0.0011768268886953592,1114.5332977294922,-2.407660448551178,0.0003
13,200.0,3328,-270.8125,226,14,0.0,656.0311279296875,0.000630192,520,-0.11014580726623535,0.3,-0.0025078222155570985,1875.5191589355468,-2.401638090610504,0.0003
14,200.0,3584,-272.3529411764706,226,15,0.0,134.7147674560547,0.00052256766,530,0.38406622409820557,0.3,-0.0016394563019275666,284.728084564209,-2.4009596347808837,0.0003
15,200.0,3840,-267.4736842105263,226,16,0.0,644.9435424804688,0.0003513957,540,0.18768823146820068,0.3,-0.00012152409180998802,1279.1835968017579,-2.4088888287544252,0.0003
16,200.0,4096,-252.95,227,17,0.004296875,361.96759033203125,0.009653767,550,-0.0347599983215332,0.3,-0.007238209061324596,830.2634536743165,-2.409012031555176,0.0003
17,200.0,4352,-256.3333333333333,228,19,0.026953125,930.3280029296875,0.01671185,560,0.002380669116973877,0.3,-0.009331868775188924,1647.1321014404298,-2.401120090484619,0.0003
18,200.0,4608,-257.7826086956522,227,20,0.0,657.9906616210938,0.0010306726,570,0.10493868589401245,0.3,-0.0018575567519292235,1435.3069091796874,-2.402020001411438,0.0003
19,200.0,4864,-270.9583333333333,227,21,0.0,580.2704467773438,0.00075062993,580,0.1305241584777832,0.3,-0.003074040077626705,1233.958755493164,-2.395039665699005,0.0003
20,200.0,5120,-271.56,228,22,0.0,287.4462585449219,0.0002826699,590,-1.0482537746429443,0.3,-0.001509436615742743,807.9139984130859,-2.421418559551239,0.0003
21,200.0,5376,-269.3076923076923,228,23,0.0,528.7236328125,0.00024083164,600,0.11915361881256104,0.3,-0.0016403190908022224,974.8630661010742,-2.4145758628845213,0.0003
22,200.0,5632,-282.17857142857144,228,24,0.0,422.50250244140625,0.00079836836,610,0.09615039825439453,0.3,-0.002799351094290614,909.1393432617188,-2.417087233066559,0.0003
23,200.0,5888,-284.2068965517241,229,25,0.0,520.9098510742188,0.0014499158,620,0.2144409418106079,0.3,-0.0034351580659858884,918.2158386230469,-2.413390910625458,0.0003
24,200.0,6144,-293.8333333333333,229,26,0.0,474.6729431152344,0.0040730545,630,0.008870542049407959,0.3,-0.006289530941285193,919.7833312988281,-2.389065158367157,0.0003
25,200.0,6400,-277.28125,229,27,0.0,420.1413879394531,0.0040226285,640,0.20821738243103027,0.3,-0.007982636662200093,897.4675933837891,-2.3918172836303713,0.0003
26,200.0,6656,-276.8787878787879,229,28,0.0,440.13214111328125,0.0056114234,650,0.39952731132507324,0.3,-0.009046680852770805,1475.680697631836,-2.3555713176727293,0.0003
27,200.0,6912,-283.5,225,30,0.0,435.56390380859375,0.001562221,660,0.02377760410308838,0.3,0.0006709905108436942,939.0395935058593,-2.2997578620910644,0.0003
28,200.0,7168,-281.1142857142857,225,31,0.0,120.98394775390625,0.0041730283,670,0.22888261079788208,0.3,-0.003817423013970256,259.6432769775391,-2.286296880245209,0.0003
29,200.0,7424,-264.94594594594594,225,32,0.01171875,524.8040161132812,0.015058864,680,0.3275875449180603,0.3,-0.008273158175870775,1298.7420654296875,-2.3478135466575623,0.0003
30,200.0,7680,-264.44736842105266,226,33,0.0,650.38818359375,0.004311378,690,0.24612557888031006,0.3,-0.006813132064417004,1736.2238220214845,-2.392021727561951,0.0003
31,200.0,7936,-252.0,225,35,0.041015625,336.0508117675781,0.02010018,700,0.23033350706100464,0.3,-0.01732708674389869,926.7640411376954,-2.3796528220176696,0.0003
32,200.0,8192,-260.925,225,36,0.0,309.5151672363281,0.0052233604,710,0.41006559133529663,0.3,-0.008616421883925796,1338.3495483398438,-2.3811521530151367,0.0003
33,200.0,8448,-261.5952380952381,225,37,0.0,701.5521240234375,0.0014341197,720,0.09073972702026367,0.3,-0.0022053151624277234,1327.5087860107421,-2.351967418193817,0.0003
34,200.0,8704,-259.2093023255814,225,38,0.0,717.4763793945312,0.0026512581,730,0.05266463756561279,0.3,-0.005882686912082135,1685.74365234375,-2.356388282775879,0.0003
35,200.0,8960,-255.54545454545453,225,39,0.0,347.11810302734375,0.002409457,740,-0.06219172477722168,0.3,-0.004000736377201974,917.4701995849609,-2.3688987135887145,0.0003
